CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Customer_Segment
CUST029678,640,3,3639.24,3,4,5,345,12,Loyal Customers
CUST029681,209,3,2855.98,4,4,4,444,12,Loyal Customers
CUST029682,512,1,2362.15,3,1,4,314,8,Potential Loyalists
CUST029683,143,5,3165.74,5,5,4,554,14,Champions
CUST029684,252,2,1977.06,4,3,3,433,10,Loyal Customers
CUST029685,84,4,3734.85,5,5,5,555,15,Champions
CUST029686,522,5,6973.72,3,5,5,355,13,Champions
CUST029687,321,4,4891.78,4,5,5,455,14,Champions
CUST029688,877,2,1629.67,2,3,3,233,8,Potential Loyalists
CUST029689,442,3,2366.8599999999997,3,4,4,344,11,Loyal Customers
CUST029690,480,2,3180.24,3,3,4,334,10,Loyal Customers
CUST029691,601,1,973.62,3,1,2,312,6,At Risk
CUST029692,357,3,1687.04,4,4,3,443,11,Loyal Customers
CUST029694,766,3,1509.3000000000002,2,4,3,243,9,Potential Loyalists
CUST029695,59,2,1597.3000000000002,5,3,3,533,11,Loyal Customers
CUST029696,1291,2,1414.33,1,3,2,132,6,At Risk
CUST029697,276,3,1788.49,4,4,3,443,11,Loyal Customers
CUST029699,243,4,5013.42,4,5,5,455,14,Champions
CUST029700,877,5,4262.26,2,5,5,255,12,Loyal Customers
CUST029701,345,2,1258.1,4,3,2,432,9,Potential Loyalists
CUST029703,1237,3,697.81,1,4,1,141,6,At Risk
CUST029704,21,2,3478.13,5,3,5,535,13,Champions
CUST029705,746,3,1891.9,2,4,3,243,9,Potential Loyalists
CUST029706,359,4,5224.26,4,5,5,455,14,Champions
CUST029707,717,1,1508.14,2,1,3,213,6,At Risk
CUST029708,15,5,3742.86,5,5,5,555,15,Champions
CUST029709,1437,4,4067.8900000000003,1,5,5,155,11,Loyal Customers
CUST029710,514,2,278.92,3,3,1,331,7,Potential Loyalists
CUST029711,206,4,4465.22,4,5,5,455,14,Champions
CUST029712,646,3,2017.69,3,4,3,343,10,Loyal Customers
CUST029713,154,2,1814.48,5,3,3,533,11,Loyal Customers
CUST029714,288,3,3864.0600000000004,4,4,5,445,13,Champions
CUST029715,640,4,1436.3899999999999,3,5,3,353,11,Loyal Customers
CUST029717,681,5,2429.21,2,5,4,254,11,Loyal Customers
CUST029718,957,2,3159.42,2,3,4,234,9,Potential Loyalists
CUST029720,90,1,144.95,5,1,1,511,7,Potential Loyalists
CUST029721,1545,1,51.3,1,1,1,111,3,Lost Customers
CUST029722,242,3,3979.3,4,4,5,445,13,Champions
CUST029723,589,2,1912.79,3,3,3,333,9,Potential Loyalists
CUST029724,433,4,3370.1499999999996,3,5,5,355,13,Champions
CUST029726,1206,2,688.84,1,3,1,131,5,At Risk
CUST029727,489,4,3049.2200000000003,3,5,4,354,12,Loyal Customers
CUST029728,587,3,2437.84,3,4,4,344,11,Loyal Customers
CUST029729,29,5,6278.629999999999,5,5,5,555,15,Champions
CUST029730,1165,2,955.78,1,3,2,132,6,At Risk
CUST029731,378,2,1045.19,4,3,2,432,9,Potential Loyalists
CUST029732,63,4,2546.0,5,5,4,554,14,Champions
CUST029733,631,1,276.41,3,1,1,311,5,At Risk
CUST029734,1452,1,321.63,1,1,1,111,3,Lost Customers
CUST029735,473,2,2773.6,3,3,4,334,10,Loyal Customers
CUST029736,1147,2,3532.48,1,3,5,135,9,Potential Loyalists
CUST029737,196,2,1183.1399999999999,4,3,2,432,9,Potential Loyalists
CUST029738,1046,2,757.9100000000001,2,3,2,232,7,Potential Loyalists
CUST029739,57,4,3543.55,5,5,5,555,15,Champions
CUST029740,744,2,1083.02,2,3,2,232,7,Potential Loyalists
CUST029741,232,3,1527.38,4,4,3,443,11,Loyal Customers
CUST029742,1692,1,157.66,1,1,1,111,3,Lost Customers
CUST029743,253,3,1535.8600000000001,4,4,3,443,11,Loyal Customers
CUST029744,437,4,2509.74,3,5,4,354,12,Loyal Customers
CUST029745,76,2,1317.03,5,3,2,532,10,Loyal Customers
CUST029746,1245,1,1593.33,1,1,3,113,5,At Risk
CUST029747,71,1,395.04,5,1,1,511,7,Potential Loyalists
CUST029749,437,2,503.92999999999995,3,3,1,331,7,Potential Loyalists
CUST029750,1053,3,3690.4,2,4,5,245,11,Loyal Customers
CUST029751,68,1,90.96,5,1,1,511,7,Potential Loyalists
CUST029752,950,1,534.66,2,1,1,211,4,At Risk
CUST029753,298,4,4394.9,4,5,5,455,14,Champions
CUST029754,559,2,2904.46,3,3,4,334,10,Loyal Customers
CUST029755,644,2,2601.66,3,3,4,334,10,Loyal Customers
CUST029757,122,2,1769.06,5,3,3,533,11,Loyal Customers
CUST029758,835,2,1182.81,2,3,2,232,7,Potential Loyalists
CUST029759,224,3,4536.87,4,4,5,445,13,Champions
CUST029760,581,2,1015.72,3,3,2,332,8,Potential Loyalists
CUST029761,925,2,857.75,2,3,2,232,7,Potential Loyalists
CUST029762,350,1,1467.46,4,1,3,413,8,Potential Loyalists
CUST029764,634,1,230.74,3,1,1,311,5,At Risk
CUST029765,445,2,534.4,3,3,1,331,7,Potential Loyalists
CUST029766,515,1,988.6,3,1,2,312,6,At Risk
CUST029767,904,1,1655.28,2,1,3,213,6,At Risk
CUST029768,198,2,3534.5599999999995,4,3,5,435,12,Loyal Customers
CUST029769,1088,2,2140.65,1,3,3,133,7,Potential Loyalists
CUST029770,219,3,4710.09,4,4,5,445,13,Champions
CUST029771,171,2,1093.28,5,3,2,532,10,Loyal Customers
CUST029772,1207,1,1280.52,1,1,2,112,4,At Risk
CUST029773,1203,4,5295.49,1,5,5,155,11,Loyal Customers
CUST029774,1448,1,822.09,1,1,2,112,4,At Risk
CUST029776,1019,3,4467.78,2,4,5,245,11,Loyal Customers
CUST029777,544,3,1795.25,3,4,3,343,10,Loyal Customers
CUST029779,485,3,2499.62,3,4,4,344,11,Loyal Customers
CUST029780,348,2,1413.36,4,3,2,432,9,Potential Loyalists
CUST029781,630,2,838.53,3,3,2,332,8,Potential Loyalists
CUST029782,509,6,4540.82,3,5,5,355,13,Champions
CUST029783,307,5,6042.58,4,5,5,455,14,Champions
CUST029784,687,1,529.87,2,1,1,211,4,At Risk
CUST029785,963,1,721.92,2,1,2,212,5,At Risk
CUST029786,649,3,1988.09,3,4,3,343,10,Loyal Customers
CUST029787,1300,1,19.56,1,1,1,111,3,Lost Customers
CUST029789,274,2,777.5400000000001,4,3,2,432,9,Potential Loyalists
CUST029790,1156,1,1153.31,1,1,2,112,4,At Risk
CUST029791,101,3,937.52,5,4,2,542,11,Loyal Customers
CUST029792,187,4,3845.32,4,5,5,455,14,Champions
CUST029793,572,2,586.4300000000001,3,3,1,331,7,Potential Loyalists
CUST029794,408,2,2000.03,3,3,3,333,9,Potential Loyalists
CUST029795,1739,1,1711.42,1,1,3,113,5,At Risk
CUST029796,696,2,2076.77,2,3,3,233,8,Potential Loyalists
CUST029797,1623,1,1002.7,1,1,2,112,4,At Risk
CUST029798,22,2,2321.54,5,3,4,534,12,Loyal Customers
CUST029800,939,1,96.2,2,1,1,211,4,At Risk
CUST029801,489,7,4317.51,3,5,5,355,13,Champions
CUST029802,181,2,2785.53,4,3,4,434,11,Loyal Customers
CUST029803,127,3,5758.84,5,4,5,545,14,Champions
CUST029804,669,3,2653.21,3,4,4,344,11,Loyal Customers
CUST029805,120,5,1913.91,5,5,3,553,13,Champions
CUST029806,303,1,125.93,4,1,1,411,6,At Risk
CUST029807,140,2,2010.4699999999998,5,3,3,533,11,Loyal Customers
CUST029809,1455,2,414.51,1,3,1,131,5,At Risk
CUST029810,426,3,1868.9699999999998,3,4,3,343,10,Loyal Customers
CUST029811,1156,2,570.77,1,3,1,131,5,At Risk
CUST029812,11,2,1648.4099999999999,5,3,3,533,11,Loyal Customers
CUST029813,724,1,2576.17,2,1,4,214,7,Potential Loyalists
CUST029814,1585,1,309.35,1,1,1,111,3,Lost Customers
CUST029815,246,2,2532.0899999999997,4,3,4,434,11,Loyal Customers
CUST029817,122,2,633.8,5,3,1,531,9,Potential Loyalists
CUST029818,545,1,782.34,3,1,2,312,6,At Risk
CUST029819,841,2,3853.2,2,3,5,235,10,Loyal Customers
CUST029820,998,2,2231.59,2,3,4,234,9,Potential Loyalists
CUST029821,132,2,1797.2599999999998,5,3,3,533,11,Loyal Customers
CUST029822,900,1,1409.58,2,1,2,212,5,At Risk
CUST029823,589,4,4182.46,3,5,5,355,13,Champions
CUST029824,1412,1,1030.26,1,1,2,112,4,At Risk
CUST029825,1200,2,1742.9699999999998,1,3,3,133,7,Potential Loyalists
CUST029826,1340,1,845.57,1,1,2,112,4,At Risk
CUST029827,864,1,1063.99,2,1,2,212,5,At Risk
CUST029828,1606,1,2489.49,1,1,4,114,6,At Risk
CUST029829,528,2,3616.63,3,3,5,335,11,Loyal Customers
CUST029830,747,2,457.83,2,3,1,231,6,At Risk
CUST029831,664,3,1354.3,3,4,2,342,9,Potential Loyalists
CUST029832,113,2,2281.12,5,3,4,534,12,Loyal Customers
CUST029833,324,5,7855.0199999999995,4,5,5,455,14,Champions
CUST029834,1217,1,88.03,1,1,1,111,3,Lost Customers
CUST029837,736,2,2220.73,2,3,3,233,8,Potential Loyalists
CUST029838,451,5,5252.46,3,5,5,355,13,Champions
CUST029839,430,1,798.92,3,1,2,312,6,At Risk
CUST029841,560,3,3821.27,3,4,5,345,12,Loyal Customers
CUST029842,471,2,1959.29,3,3,3,333,9,Potential Loyalists
CUST029843,457,4,3127.1200000000003,3,5,4,354,12,Loyal Customers
CUST029844,1011,1,1572.3,2,1,3,213,6,At Risk
CUST029845,844,2,1777.17,2,3,3,233,8,Potential Loyalists
CUST029846,205,3,2180.5299999999997,4,4,3,443,11,Loyal Customers
CUST029847,773,1,1125.46,2,1,2,212,5,At Risk
CUST029848,15,3,2246.37,5,4,4,544,13,Champions
CUST029851,436,2,1218.34,3,3,2,332,8,Potential Loyalists
CUST029852,65,2,1321.55,5,3,2,532,10,Loyal Customers
CUST029853,55,2,1497.24,5,3,3,533,11,Loyal Customers
CUST029854,759,4,2586.33,2,5,4,254,11,Loyal Customers
CUST029855,1751,1,122.58,1,1,1,111,3,Lost Customers
CUST029856,18,1,2786.4,5,1,4,514,10,Loyal Customers
CUST029857,1247,2,3117.36,1,3,4,134,8,Potential Loyalists
CUST029859,566,4,2576.8,3,5,4,354,12,Loyal Customers
CUST029860,17,1,140.74,5,1,1,511,7,Potential Loyalists
CUST029861,112,2,4962.48,5,3,5,535,13,Champions
CUST029862,1255,3,795.06,1,4,2,142,7,Potential Loyalists
CUST029863,922,2,243.1,2,3,1,231,6,At Risk
CUST029864,494,5,3059.6,3,5,4,354,12,Loyal Customers
CUST029865,1582,1,402.78,1,1,1,111,3,Lost Customers
CUST029866,138,3,1201.74,5,4,2,542,11,Loyal Customers
CUST029867,277,3,2480.4300000000003,4,4,4,444,12,Loyal Customers
CUST029868,678,2,1424.9299999999998,2,3,3,233,8,Potential Loyalists
CUST029869,14,2,612.09,5,3,1,531,9,Potential Loyalists
CUST029870,1533,1,262.28,1,1,1,111,3,Lost Customers
CUST029871,634,1,543.03,3,1,1,311,5,At Risk
CUST029873,277,3,4152.15,4,4,5,445,13,Champions
CUST029875,754,1,369.2,2,1,1,211,4,At Risk
CUST029876,519,1,441.79,3,1,1,311,5,At Risk
CUST029877,856,3,1366.95,2,4,2,242,8,Potential Loyalists
CUST029878,1043,2,3248.7200000000003,2,3,4,234,9,Potential Loyalists
CUST029879,1265,2,773.56,1,3,2,132,6,At Risk
CUST029880,372,3,3837.04,4,4,5,445,13,Champions
CUST029881,503,1,1710.06,3,1,3,313,7,Potential Loyalists
CUST029882,204,2,2384.69,4,3,4,434,11,Loyal Customers
CUST029883,186,2,1552.11,4,3,3,433,10,Loyal Customers
CUST029884,1181,3,4732.67,1,4,5,145,10,Loyal Customers
CUST029885,628,2,883.51,3,3,2,332,8,Potential Loyalists
CUST029886,1118,1,554.76,1,1,1,111,3,Lost Customers
CUST029887,828,3,2485.4700000000003,2,4,4,244,10,Loyal Customers
CUST029888,387,2,1722.8200000000002,4,3,3,433,10,Loyal Customers
CUST029889,51,1,440.04,5,1,1,511,7,Potential Loyalists
CUST029890,232,4,3560.3,4,5,5,455,14,Champions
CUST029891,651,2,2718.8,3,3,4,334,10,Loyal Customers
CUST029892,755,1,2207.41,2,1,3,213,6,At Risk
CUST029893,410,2,3160.61,3,3,4,334,10,Loyal Customers
CUST029894,572,3,3294.66,3,4,4,344,11,Loyal Customers
CUST029896,120,2,1131.22,5,3,2,532,10,Loyal Customers
CUST029897,38,2,1458.89,5,3,3,533,11,Loyal Customers
CUST029898,620,2,1109.0,3,3,2,332,8,Potential Loyalists
CUST029899,1183,1,1709.45,1,1,3,113,5,At Risk
CUST029900,1647,1,1726.92,1,1,3,113,5,At Risk
CUST029903,269,1,651.35,4,1,1,411,6,At Risk
CUST029904,1727,1,2986.92,1,1,4,114,6,At Risk
CUST029906,1191,1,28.0,1,1,1,111,3,Lost Customers
CUST029907,1690,1,623.2,1,1,1,111,3,Lost Customers
CUST029908,1227,1,272.25,1,1,1,111,3,Lost Customers
CUST029910,504,2,2106.44,3,3,3,333,9,Potential Loyalists
CUST029911,1326,1,1074.91,1,1,2,112,4,At Risk
CUST029912,765,3,3588.9900000000002,2,4,5,245,11,Loyal Customers
CUST029913,279,4,7663.02,4,5,5,455,14,Champions
CUST029914,707,3,2607.25,2,4,4,244,10,Loyal Customers
CUST029915,1357,1,1884.35,1,1,3,113,5,At Risk
CUST029916,97,1,2197.9,5,1,3,513,9,Potential Loyalists
CUST029917,321,1,3170.09,4,1,4,414,9,Potential Loyalists
CUST029918,756,2,1646.82,2,3,3,233,8,Potential Loyalists
CUST029919,50,2,418.37,5,3,1,531,9,Potential Loyalists
CUST029920,847,2,664.71,2,3,1,231,6,At Risk
CUST029921,206,9,8678.88,4,5,5,455,14,Champions
CUST029922,68,4,1866.8899999999999,5,5,3,553,13,Champions
CUST029923,623,1,429.02,3,1,1,311,5,At Risk
CUST029924,1300,1,109.3,1,1,1,111,3,Lost Customers
CUST029925,137,6,5846.51,5,5,5,555,15,Champions
CUST029926,185,1,826.98,4,1,2,412,7,Potential Loyalists
CUST029929,1381,1,491.67,1,1,1,111,3,Lost Customers
CUST029930,211,2,4166.87,4,3,5,435,12,Loyal Customers
CUST029931,51,5,3285.83,5,5,4,554,14,Champions
CUST029932,1186,1,583.66,1,1,1,111,3,Lost Customers
CUST029934,1407,1,998.53,1,1,2,112,4,At Risk
CUST029935,180,5,3079.7200000000003,4,5,4,454,13,Champions
CUST029937,1744,1,880.11,1,1,2,112,4,At Risk
CUST029938,1059,3,1562.73,2,4,3,243,9,Potential Loyalists
CUST029939,130,4,2135.23,5,5,3,553,13,Champions
CUST029940,952,2,2214.97,2,3,3,233,8,Potential Loyalists
CUST029941,375,3,2245.73,4,4,4,444,12,Loyal Customers
CUST029942,59,9,9969.9,5,5,5,555,15,Champions
CUST029943,254,2,1309.6599999999999,4,3,2,432,9,Potential Loyalists
CUST029945,1045,3,1843.1899999999998,2,4,3,243,9,Potential Loyalists
CUST029946,141,2,2178.98,5,3,3,533,11,Loyal Customers
CUST029947,530,1,177.14,3,1,1,311,5,At Risk
CUST029948,958,2,1245.12,2,3,2,232,7,Potential Loyalists
CUST029950,859,2,2698.43,2,3,4,234,9,Potential Loyalists
CUST029951,431,2,1414.32,3,3,2,332,8,Potential Loyalists
CUST029952,250,6,3715.96,4,5,5,455,14,Champions
CUST029953,482,2,1779.65,3,3,3,333,9,Potential Loyalists
CUST029954,1099,3,3413.14,1,4,5,145,10,Loyal Customers
CUST029955,1177,3,1415.6399999999999,1,4,3,143,8,Potential Loyalists
CUST029956,355,2,1946.01,4,3,3,433,10,Loyal Customers
CUST029957,1279,2,721.62,1,3,2,132,6,At Risk
CUST029958,226,2,1570.3,4,3,3,433,10,Loyal Customers
CUST029959,1795,1,232.94,1,1,1,111,3,Lost Customers
CUST029961,455,4,2072.6,3,5,3,353,11,Loyal Customers
CUST029962,1350,1,1169.93,1,1,2,112,4,At Risk
CUST029963,1705,1,1004.05,1,1,2,112,4,At Risk
CUST029964,219,3,3142.48,4,4,4,444,12,Loyal Customers
CUST029966,248,3,2375.29,4,4,4,444,12,Loyal Customers
CUST029968,201,2,1638.33,4,3,3,433,10,Loyal Customers
CUST029969,203,2,1392.98,4,3,2,432,9,Potential Loyalists
CUST029970,11,1,226.7,5,1,1,511,7,Potential Loyalists
CUST029971,446,2,2087.3500000000004,3,3,3,333,9,Potential Loyalists
CUST029972,298,3,1239.96,4,4,2,442,10,Loyal Customers
CUST029974,390,2,635.4000000000001,3,3,1,331,7,Potential Loyalists
CUST029975,689,1,1311.96,2,1,2,212,5,At Risk
CUST029976,494,2,897.97,3,3,2,332,8,Potential Loyalists
CUST029977,6,5,3325.76,5,5,4,554,14,Champions
CUST029978,124,3,2712.0,5,4,4,544,13,Champions
CUST029979,257,3,1492.0900000000001,4,4,3,443,11,Loyal Customers
CUST029980,303,1,1564.12,4,1,3,413,8,Potential Loyalists
CUST029981,208,5,3641.15,4,5,5,455,14,Champions
CUST029983,836,1,168.9,2,1,1,211,4,At Risk
CUST029984,156,4,2930.04,5,5,4,554,14,Champions
CUST029985,491,1,1632.92,3,1,3,313,7,Potential Loyalists
CUST029986,1002,3,2800.55,2,4,4,244,10,Loyal Customers
CUST029987,58,1,1751.59,5,1,3,513,9,Potential Loyalists
CUST029988,570,5,5583.62,3,5,5,355,13,Champions
CUST029989,285,4,3391.3199999999997,4,5,5,455,14,Champions
CUST029990,771,2,987.0,2,3,2,232,7,Potential Loyalists
CUST029991,708,1,779.9,2,1,2,212,5,At Risk
CUST029992,1240,1,478.32,1,1,1,111,3,Lost Customers
CUST029993,679,2,2355.26,2,3,4,234,9,Potential Loyalists
CUST029994,838,2,917.02,2,3,2,232,7,Potential Loyalists
CUST029995,350,5,4630.65,4,5,5,455,14,Champions
CUST029997,299,2,1038.45,4,3,2,432,9,Potential Loyalists
CUST029998,16,1,103.24,5,1,1,511,7,Potential Loyalists
CUST029999,76,4,3090.8,5,5,4,554,14,Champions
CUST030000,1758,1,656.48,1,1,1,111,3,Lost Customers
CUST030001,154,1,240.51,5,1,1,511,7,Potential Loyalists
CUST030003,520,1,1015.91,3,1,2,312,6,At Risk
CUST030004,1272,2,2369.19,1,3,4,134,8,Potential Loyalists
CUST030005,1794,1,365.24,1,1,1,111,3,Lost Customers
CUST030006,110,2,426.81,5,3,1,531,9,Potential Loyalists
CUST030007,1719,1,200.81,1,1,1,111,3,Lost Customers
CUST030008,103,3,4199.34,5,4,5,545,14,Champions
CUST030009,327,3,2011.02,4,4,3,443,11,Loyal Customers
CUST030010,126,1,501.41,5,1,1,511,7,Potential Loyalists
CUST030011,191,4,7479.52,4,5,5,455,14,Champions
CUST030012,500,3,2360.6800000000003,3,4,4,344,11,Loyal Customers
CUST030013,853,2,858.33,2,3,2,232,7,Potential Loyalists
CUST030014,721,2,2531.35,2,3,4,234,9,Potential Loyalists
CUST030015,314,4,3350.25,4,5,5,455,14,Champions
CUST030016,637,2,2238.36,3,3,4,334,10,Loyal Customers
CUST030017,170,1,564.13,5,1,1,511,7,Potential Loyalists
CUST030019,148,4,1757.73,5,5,3,553,13,Champions
CUST030021,90,3,2504.79,5,4,4,544,13,Champions
CUST030022,213,2,2785.05,4,3,4,434,11,Loyal Customers
CUST030026,96,3,3163.73,5,4,4,544,13,Champions
CUST030027,1590,1,197.9,1,1,1,111,3,Lost Customers
CUST030028,1145,1,1861.49,1,1,3,113,5,At Risk
CUST030029,1407,1,17.84,1,1,1,111,3,Lost Customers
CUST030030,262,3,4079.2700000000004,4,4,5,445,13,Champions
CUST030031,1710,1,595.85,1,1,1,111,3,Lost Customers
CUST030032,149,3,856.98,5,4,2,542,11,Loyal Customers
CUST030033,933,5,3373.94,2,5,5,255,12,Loyal Customers
CUST030034,176,4,1792.35,4,5,3,453,12,Loyal Customers
CUST030035,143,1,479.31,5,1,1,511,7,Potential Loyalists
CUST030036,758,1,1204.49,2,1,2,212,5,At Risk
CUST030037,409,3,2261.9900000000002,3,4,4,344,11,Loyal Customers
CUST030038,235,3,3946.86,4,4,5,445,13,Champions
CUST030039,466,3,2584.52,3,4,4,344,11,Loyal Customers
CUST030040,888,1,564.52,2,1,1,211,4,At Risk
CUST030041,1773,1,463.18,1,1,1,111,3,Lost Customers
CUST030042,828,3,2861.13,2,4,4,244,10,Loyal Customers
CUST030043,865,4,4618.41,2,5,5,255,12,Loyal Customers
CUST030044,230,1,2516.49,4,1,4,414,9,Potential Loyalists
CUST030045,184,1,1580.68,4,1,3,413,8,Potential Loyalists
CUST030046,363,2,1712.59,4,3,3,433,10,Loyal Customers
CUST030047,141,4,3687.64,5,5,5,555,15,Champions
CUST030048,623,2,1202.71,3,3,2,332,8,Potential Loyalists
CUST030049,1381,3,3539.22,1,4,5,145,10,Loyal Customers
CUST030050,307,3,2435.55,4,4,4,444,12,Loyal Customers
CUST030051,321,4,5831.23,4,5,5,455,14,Champions
CUST030052,23,3,2345.53,5,4,4,544,13,Champions
CUST030053,213,2,2983.21,4,3,4,434,11,Loyal Customers
CUST030054,319,3,3938.41,4,4,5,445,13,Champions
CUST030055,810,1,417.46,2,1,1,211,4,At Risk
CUST030056,470,2,694.6600000000001,3,3,1,331,7,Potential Loyalists
CUST030057,197,5,6278.37,4,5,5,455,14,Champions
CUST030059,530,6,7205.66,3,5,5,355,13,Champions
CUST030060,231,2,1822.67,4,3,3,433,10,Loyal Customers
CUST030061,30,2,238.94,5,3,1,531,9,Potential Loyalists
CUST030062,1607,1,701.26,1,1,2,112,4,At Risk
CUST030063,408,2,1210.42,3,3,2,332,8,Potential Loyalists
CUST030064,420,3,2651.51,3,4,4,344,11,Loyal Customers
CUST030065,469,4,1748.67,3,5,3,353,11,Loyal Customers
CUST030066,668,1,393.7,3,1,1,311,5,At Risk
CUST030067,79,2,1860.68,5,3,3,533,11,Loyal Customers
CUST030068,373,5,5601.5599999999995,4,5,5,455,14,Champions
CUST030069,1075,1,1138.79,1,1,2,112,4,At Risk
CUST030070,1718,1,505.04,1,1,1,111,3,Lost Customers
CUST030071,355,1,1349.78,4,1,2,412,7,Potential Loyalists
CUST030072,1223,1,1115.18,1,1,2,112,4,At Risk
CUST030073,338,4,4529.84,4,5,5,455,14,Champions
CUST030074,372,3,3875.68,4,4,5,445,13,Champions
CUST030077,527,1,2532.62,3,1,4,314,8,Potential Loyalists
CUST030079,177,2,3164.5,4,3,4,434,11,Loyal Customers
CUST030080,695,1,2253.06,2,1,4,214,7,Potential Loyalists
CUST030081,200,4,3993.56,4,5,5,455,14,Champions
CUST030082,1419,3,4054.7799999999997,1,4,5,145,10,Loyal Customers
CUST030083,434,2,2391.3,3,3,4,334,10,Loyal Customers
CUST030084,871,3,1991.04,2,4,3,243,9,Potential Loyalists
CUST030085,377,3,5203.41,4,4,5,445,13,Champions
CUST030086,406,5,4334.85,3,5,5,355,13,Champions
CUST030087,14,2,2047.13,5,3,3,533,11,Loyal Customers
CUST030088,79,5,6748.05,5,5,5,555,15,Champions
CUST030089,407,2,1697.1799999999998,3,3,3,333,9,Potential Loyalists
CUST030090,784,3,2094.78,2,4,3,243,9,Potential Loyalists
CUST030091,296,2,1648.65,4,3,3,433,10,Loyal Customers
CUST030092,156,4,5233.08,5,5,5,555,15,Champions
CUST030093,541,2,1829.1200000000001,3,3,3,333,9,Potential Loyalists
CUST030095,1477,1,548.48,1,1,1,111,3,Lost Customers
CUST030097,1280,1,323.44,1,1,1,111,3,Lost Customers
CUST030098,1608,1,1059.18,1,1,2,112,4,At Risk
CUST030099,504,2,1843.7,3,3,3,333,9,Potential Loyalists
CUST030100,45,3,2314.97,5,4,4,544,13,Champions
CUST030101,276,3,801.47,4,4,2,442,10,Loyal Customers
CUST030102,406,3,3052.82,3,4,4,344,11,Loyal Customers
CUST030104,455,2,4411.43,3,3,5,335,11,Loyal Customers
CUST030105,126,2,2147.05,5,3,3,533,11,Loyal Customers
CUST030106,102,3,1534.8999999999999,5,4,3,543,12,Loyal Customers
CUST030107,452,1,500.48,3,1,1,311,5,At Risk
CUST030108,209,4,4631.99,4,5,5,455,14,Champions
CUST030109,1757,1,502.38,1,1,1,111,3,Lost Customers
CUST030110,1095,1,1985.23,1,1,3,113,5,At Risk
CUST030111,207,4,6249.32,4,5,5,455,14,Champions
CUST030112,203,2,3831.67,4,3,5,435,12,Loyal Customers
CUST030113,1012,1,2665.66,2,1,4,214,7,Potential Loyalists
CUST030114,337,3,3317.99,4,4,4,444,12,Loyal Customers
CUST030115,792,5,3941.75,2,5,5,255,12,Loyal Customers
CUST030116,4,1,541.16,5,1,1,511,7,Potential Loyalists
CUST030118,759,4,2083.7799999999997,2,5,3,253,10,Loyal Customers
CUST030119,542,3,2243.8099999999995,3,4,4,344,11,Loyal Customers
CUST030120,254,1,40.18,4,1,1,411,6,At Risk
CUST030122,372,1,780.68,4,1,2,412,7,Potential Loyalists
CUST030123,532,3,3520.81,3,4,5,345,12,Loyal Customers
CUST030124,301,3,2630.95,4,4,4,444,12,Loyal Customers
CUST030125,1092,1,1028.53,1,1,2,112,4,At Risk
CUST030126,689,1,1558.34,2,1,3,213,6,At Risk
CUST030127,868,1,2372.0,2,1,4,214,7,Potential Loyalists
CUST030128,861,2,1040.18,2,3,2,232,7,Potential Loyalists
CUST030130,1737,1,611.71,1,1,1,111,3,Lost Customers
CUST030132,532,2,1972.28,3,3,3,333,9,Potential Loyalists
CUST030133,1352,1,834.57,1,1,2,112,4,At Risk
CUST030134,414,2,3384.6800000000003,3,3,5,335,11,Loyal Customers
CUST030135,1188,2,2411.48,1,3,4,134,8,Potential Loyalists
CUST030136,97,4,1819.75,5,5,3,553,13,Champions
CUST030137,136,1,1182.98,5,1,2,512,8,Potential Loyalists
CUST030138,662,4,3166.11,3,5,4,354,12,Loyal Customers
CUST030139,286,3,2884.0,4,4,4,444,12,Loyal Customers
CUST030141,1515,1,1134.41,1,1,2,112,4,At Risk
CUST030142,742,5,4617.9,2,5,5,255,12,Loyal Customers
CUST030143,168,1,1157.44,5,1,2,512,8,Potential Loyalists
CUST030144,237,4,3092.02,4,5,4,454,13,Champions
CUST030145,724,4,3182.5699999999997,2,5,4,254,11,Loyal Customers
CUST030146,704,1,2562.96,2,1,4,214,7,Potential Loyalists
CUST030147,28,3,2950.98,5,4,4,544,13,Champions
CUST030148,1615,2,1226.3400000000001,1,3,2,132,6,At Risk
CUST030149,501,2,400.63,3,3,1,331,7,Potential Loyalists
CUST030150,1266,1,672.51,1,1,1,111,3,Lost Customers
CUST030151,804,1,342.64,2,1,1,211,4,At Risk
CUST030152,724,5,4868.33,2,5,5,255,12,Loyal Customers
CUST030153,1398,2,2375.74,1,3,4,134,8,Potential Loyalists
CUST030154,1282,2,5087.4400000000005,1,3,5,135,9,Potential Loyalists
CUST030155,576,2,1244.0,3,3,2,332,8,Potential Loyalists
CUST030156,398,5,5535.15,3,5,5,355,13,Champions
CUST030157,93,6,4794.9400000000005,5,5,5,555,15,Champions
CUST030158,862,2,707.72,2,3,2,232,7,Potential Loyalists
CUST030159,322,2,634.8,4,3,1,431,8,Potential Loyalists
CUST030160,512,3,2180.55,3,4,3,343,10,Loyal Customers
CUST030161,1531,1,1082.25,1,1,2,112,4,At Risk
CUST030162,254,3,2789.77,4,4,4,444,12,Loyal Customers
CUST030163,466,1,1738.29,3,1,3,313,7,Potential Loyalists
CUST030164,324,2,448.64,4,3,1,431,8,Potential Loyalists
CUST030165,170,6,6899.52,5,5,5,555,15,Champions
CUST030166,139,2,1514.68,5,3,3,533,11,Loyal Customers
CUST030167,520,3,1470.95,3,4,3,343,10,Loyal Customers
